zone_risk,rain,aqi,traffic,claims,consistency,waterlogging_history,forecast_rain_48h,forecast_aqi_48h,coverage_hours,premium
98,87,393,7,3,0.6839280710666422,84,36,357,24,28.0
43,84,267,4,0,0.8190389200985639,33,8,347,24,28.0
48,29,163,8,3,0.5051819835983229,66,78,170,24,28.0
26,62,180,7,1,0.6277269246546726,91,54,296,24,28.0
29,0,91,8,2,0.8837136832933186,59,25,221,24,28.0
12,59,151,6,0,0.544711491074385,13,97,169,24,26.07
79,32,387,6,1,0.8525282540023991,24,66,287,24,28.0
49,57,310,6,3,0.5801760620568885,76,51,50,24,28.0
54,71,122,9,0,0.8358484399874017,48,69,194,24,28.0
32,36,115,2,3,0.8690761954215132,85,0,156,16,24.91
51,40,216,8,2,0.7895133902859776,53,45,338,24,28.0
68,36,57,4,0,0.8863580948841725,70,57,380,24,28.0
71,6,302,4,3,0.6845050001649351,58,33,301,24,28.0
96,62,329,9,0,0.5335145057634718,97,5,180,16,28.0
47,7,89,9,0,0.7841147867085785,32,5,334,24,28.0
28,26,252,9,2,0.985747055481007,12,70,130,24,28.0
82,31,331,4,4,0.9921682352591804,79,99,333,24,28.0
38,64,208,8,0,0.6300009560305513,52,17,366,24,28.0
60,72,128,5,4,0.6812045035198374,72,9,330,24,28.0
70,54,315,6,3,0.6278416108285718,72,2,53,8,28.0
37,40,215,3,1,0.7595364797231265,82,79,105,24,28.0
60,36,294,8,2,0.754658385327751,69,31,218,24,28.0
49,31,284,7,0,0.6093275324391858,56,7,219,24,28.0
79,67,267,5,1,0.5127735613161114,27,1,301,24,28.0
53,77,376,1,1,0.81750451224563,63,55,137,24,28.0
95,90,214,8,1,0.5981438754197967,26,7,245,24,28.0
68,9,352,3,1,0.5909630164541946,62,57,86,24,28.0
70,19,365,5,0,0.8333458952803328,39,50,392,24,28.0
92,20,312,6,1,0.563922256867467,10,59,199,24,28.0
59,47,102,9,3,0.8059842312756191,62,79,395,24,28.0
32,77,303,5,3,0.6669666180613705,94,91,101,24,28.0
62,53,357,7,3,0.8810099414251475,77,30,314,24,28.0
31,35,143,4,0,0.9653826755221937,63,11,269,24,22.42
25,69,314,2,0,0.5408667471318485,87,93,139,24,28.0
99,82,306,4,3,0.6176560419716621,11,58,284,24,28.0
95,49,168,7,2,0.7768628112610221,12,19,377,24,28.0
27,57,373,7,3,0.8640211506116574,43,85,227,24,28.0
68,43,114,8,1,0.7993193152067418,51,18,78,24,28.0
64,99,335,6,4,0.6486468720897458,24,44,57,24,28.0
80,58,135,2,2,0.7218522126070209,19,89,188,24,28.0
96,40,117,4,0,0.5782131950110998,60,26,120,24,28.0
43,67,51,7,3,0.6132408645009719,9,98,282,24,28.0
72,87,356,5,2,0.784080114052085,99,68,129,24,28.0
27,22,164,5,4,0.8994862473630728,61,99,380,24,28.0
79,61,122,4,4,0.8114392442137868,23,75,340,24,28.0
48,88,268,1,3,0.9069195109357235,38,39,183,24,28.0
38,46,227,4,3,0.907515439467645,1,3,356,24,28.0
96,20,358,8,0,0.9339217702863483,5,83,335,24,28.0
66,7,141,9,3,0.5881942437661618,43,49,277,24,28.0
57,6,59,1,1,0.9675445605863682,89,63,88,24,21.67
65,49,130,2,4,0.8059287168167373,30,67,316,24,28.0
32,46,109,7,2,0.8417096687962782,48,83,81,24,28.0
47,45,384,2,1,0.9243034548771639,72,68,326,24,28.0
76,29,182,8,3,0.9677221792284408,39,98,203,24,28.0
65,0,235,4,2,0.5478597749009431,3,37,223,24,27.92
51,29,327,8,1,0.6714331990621243,93,4,292,24,28.0
87,74,326,3,4,0.7786476182043487,47,91,272,24,28.0
32,69,199,8,0,0.6507478395096968,70,0,71,8,28.0
76,67,176,1,2,0.9706758672855551,92,56,301,24,28.0
79,49,73,2,3,0.5161970400013404,78,76,59,24,28.0
31,92,290,7,3,0.6191778869606301,56,87,331,24,28.0
31,68,251,7,2,0.8454992374706762,26,1,326,24,28.0
98,21,208,1,4,0.5081628648210779,33,24,82,24,28.0
94,95,65,5,2,0.7036523107971647,18,21,234,24,28.0
83,78,275,3,0,0.8188249623127968,89,92,315,24,28.0
57,93,95,7,1,0.5270753180991525,17,64,52,24,28.0
83,28,374,4,3,0.8402171114047889,89,28,293,24,28.0
31,61,351,7,2,0.7334521082135859,75,53,283,24,28.0
15,98,188,1,0,0.9753682499981341,41,92,184,24,22.52
40,55,178,5,1,0.8553705198919659,34,36,315,24,28.0
78,93,163,4,2,0.8315079718236267,91,6,226,24,28.0
70,13,249,8,2,0.7806065669752673,1,71,140,24,28.0
52,87,228,6,2,0.657499632938086,92,40,248,24,28.0
25,99,60,3,1,0.7877091707927408,11,87,110,24,22.86
47,54,190,2,2,0.9153116575596887,19,53,116,24,23.13
72,98,169,7,0,0.8956602358435332,49,58,225,24,28.0
26,51,248,3,4,0.6784053548049502,65,56,134,24,28.0
87,1,266,4,4,0.9961238554333219,18,29,123,24,28.0
86,12,324,3,4,0.9919657030742075,27,99,333,24,28.0
59,32,349,7,0,0.7945124295734985,35,69,179,24,28.0
52,25,118,7,3,0.9474434738183537,64,98,90,24,28.0
35,88,318,1,3,0.6477585019686282,67,76,87,24,28.0
90,22,78,9,0,0.7833891150555166,65,92,386,24,28.0
87,78,139,2,2,0.8062392355135315,99,60,344,24,28.0
16,86,150,4,3,0.9665787728742787,77,95,276,24,28.0
32,32,301,2,2,0.583098527929835,81,83,354,24,28.0
86,5,315,1,1,0.5431536341669676,3,36,283,24,25.96
85,68,266,9,0,0.6803574916138316,78,83,381,24,28.0
87,21,265,4,3,0.9315013797171314,85,96,202,24,28.0
89,93,306,4,4,0.6170183542197698,54,1,354,24,28.0
45,29,293,2,1,0.8746656096936429,23,0,223,24,23.59
33,20,78,6,1,0.9252630806623284,9,63,382,24,26.8
44,85,322,3,3,0.9893457573818899,97,26,222,24,28.0
13,32,324,4,4,0.9623608397434456,60,71,307,24,28.0
59,26,227,8,2,0.6652562350305284,33,80,210,24,28.0
32,7,304,1,3,0.5375598997916174,3,94,221,24,27.09
30,11,248,2,2,0.5121374791161095,71,38,208,24,27.01
36,91,218,7,0,0.5759808305086012,30,26,318,24,28.0
57,54,107,2,3,0.6041170584740166,5,89,314,24,28.0
86,34,160,2,1,0.9293241134126835,26,45,344,24,28.0
11,46,149,5,1,0.8457772103023116,93,84,71,24,28.0
20,39,347,7,1,0.9750055588318602,35,2,234,24,28.0
40,63,207,8,0,0.9826806651727656,93,25,372,24,28.0
31,41,222,9,1,0.6302336751731115,36,72,140,24,28.0
37,96,368,8,2,0.934802798849629,49,5,369,24,28.0
96,88,260,4,4,0.5333653995943883,62,33,201,24,28.0
67,73,364,8,1,0.5515443427154869,92,79,136,24,28.0
44,42,391,3,4,0.7961994127904667,41,19,188,24,28.0
97,56,312,5,3,0.9393726985552602,91,97,157,24,28.0
46,90,203,2,2,0.6908662412966511,53,69,107,24,28.0
29,50,217,1,0,0.592121432624513,81,63,390,24,27.81
61,11,369,8,3,0.6599368376046104,84,47,290,24,28.0
20,72,148,4,0,0.8333186078795833,16,36,226,24,20.37
81,52,160,5,1,0.7792165244026992,46,78,257,24,28.0
36,31,361,8,2,0.7257333829812157,34,87,164,24,28.0
44,79,153,4,3,0.844276210100352,48,68,160,24,28.0
78,19,225,6,3,0.954588038541064,95,10,380,24,28.0
58,91,61,8,3,0.6434082112072198,49,97,84,24,28.0
52,51,88,8,2,0.6906907099301552,79,82,128,24,28.0
88,28,322,8,2,0.8981045792025806,37,8,174,16,28.0
57,89,106,1,1,0.9924203656275192,4,52,258,24,21.11
72,55,281,1,1,0.8611312896578732,91,27,264,24,28.0
29,80,300,2,0,0.7948541883813252,77,26,254,24,26.33
48,88,267,6,0,0.9929638326629762,50,79,290,24,28.0
93,6,210,3,3,0.7522810745740853,93,2,346,24,28.0
41,46,215,6,0,0.9393618022230146,53,87,204,24,28.0
22,83,182,6,1,0.8002672145554605,36,92,283,24,28.0
46,6,139,3,1,0.7930460785616205,83,94,277,24,28.0
15,78,137,9,0,0.7891565321909002,14,57,183,24,27.79
88,70,351,5,3,0.5970714729272315,99,77,283,24,28.0
48,59,90,2,1,0.5334489856743806,2,61,303,24,25.32
83,37,134,4,0,0.9066959869070166,64,43,301,24,28.0
45,43,393,3,2,0.5653271596744898,46,97,193,24,28.0
45,58,238,5,3,0.8169530423396091,76,19,77,24,28.0
15,72,327,7,4,0.9492036278436885,70,60,366,24,28.0
85,38,130,2,3,0.8315236851361238,8,90,125,24,28.0
43,22,281,9,2,0.7135723179989963,49,57,170,24,28.0
52,1,288,2,4,0.9586516529427204,21,42,364,24,28.0
15,56,257,1,3,0.7109198791049249,0,10,57,16,20.26
60,30,213,8,2,0.6290740088331839,81,72,213,24,28.0
47,77,318,8,3,0.5641777223911927,77,71,189,24,28.0
61,94,233,5,0,0.5749269135555906,75,62,281,24,28.0
73,98,303,1,0,0.979749814063931,37,33,244,24,27.77
87,13,130,7,0,0.8313811549733232,61,48,364,24,28.0
60,70,289,3,2,0.8316478123795323,30,39,191,24,28.0
67,27,294,9,3,0.9684488315623496,4,8,111,16,28.0
91,95,173,2,2,0.6639746846574355,38,12,58,16,28.0
81,5,338,6,0,0.9039532431678539,21,49,324,24,28.0
37,63,235,9,3,0.7721952582313507,57,31,298,24,28.0
84,37,195,6,4,0.7435698472553938,35,33,110,24,28.0
86,26,196,4,4,0.6358917215264993,0,20,65,24,28.0
58,28,265,3,2,0.5380865616665705,0,90,191,24,28.0
84,86,352,4,4,0.5484665928767423,17,35,271,24,28.0
62,67,388,5,1,0.8562545955653994,48,54,92,24,28.0
84,50,199,8,2,0.899801333254791,39,57,195,24,28.0
59,85,60,2,0,0.6697357350237647,78,7,132,16,23.65
82,68,377,1,0,0.8633657695794329,6,84,159,24,28.0
35,64,395,9,1,0.8422686873224126,4,17,102,24,28.0
32,91,246,4,3,0.612321017667767,77,46,332,24,28.0
11,8,252,6,4,0.6050667988108835,89,13,314,24,28.0
92,80,107,8,1,0.5486499664628488,6,12,340,24,28.0
70,94,87,5,4,0.8007547199683676,7,88,118,24,28.0
83,22,318,5,1,0.7681756710196614,59,49,228,24,28.0
66,65,90,3,3,0.6602700052956418,95,52,126,24,28.0
74,32,230,4,1,0.92421549826491,21,73,122,24,28.0
80,80,335,7,4,0.7638865488690915,26,93,65,24,28.0
23,51,135,2,3,0.6661270559531816,28,3,255,24,24.98
14,37,117,6,0,0.6421129122044142,94,74,280,24,28.0
84,70,371,1,0,0.7531009691264501,99,92,315,24,28.0
28,82,166,5,3,0.9999292349895152,66,21,233,24,28.0
95,92,72,8,1,0.6489473477255872,62,85,186,24,28.0
94,99,227,4,1,0.6201489920161957,25,79,279,24,28.0
12,65,213,9,2,0.8189696630000134,44,91,139,24,28.0
55,64,154,9,2,0.7325330754827482,85,76,96,24,28.0
30,8,253,8,1,0.7512754780545007,83,79,106,24,28.0
87,94,292,2,3,0.7415669761038821,47,6,219,24,28.0
74,49,171,8,1,0.9064853293075361,76,9,331,24,28.0
11,96,397,6,4,0.9746630709674371,50,80,305,24,28.0
88,45,52,7,1,0.8534404680390916,43,85,319,24,28.0
75,48,132,6,1,0.6877112370054834,46,59,187,24,28.0
70,39,54,9,3,0.524912410512886,22,64,128,24,28.0
86,37,191,3,0,0.7221526297689429,32,44,344,24,28.0
42,3,387,9,2,0.6957552705198149,81,32,282,24,28.0
17,48,115,4,0,0.7504104565675009,63,11,85,16,20.35
23,95,356,7,3,0.7771876496861793,12,45,130,24,28.0
39,47,153,1,3,0.7456188912185779,72,42,113,24,26.35
99,0,354,3,4,0.5960655523517939,27,30,365,24,28.0
86,52,60,7,1,0.8123113657000824,92,62,63,24,28.0
76,6,268,7,3,0.6586118668854802,80,53,111,24,28.0
24,13,316,7,4,0.8628451705243423,46,88,308,24,28.0
28,10,397,3,1,0.6054226380274521,13,76,388,24,28.0
53,50,81,1,1,0.8053317846662313,5,69,261,24,21.27
90,1,51,1,1,0.844716636517443,35,39,273,24,22.65
65,16,365,7,4,0.9150250954167969,17,68,111,24,28.0
98,70,143,1,4,0.6038811663290145,62,11,195,16,28.0
32,21,74,9,3,0.6465846188315747,28,59,162,24,28.0
14,65,229,7,1,0.5160447603006275,48,80,217,24,28.0
70,30,138,7,0,0.94822871233408,57,60,377,24,28.0
23,5,168,7,3,0.6807900628684308,43,8,177,16,28.0
21,92,114,1,4,0.6258909294077286,90,1,199,16,28.0
58,8,221,6,4,0.97250685463558,67,92,265,24,28.0
11,2,192,8,1,0.8518059703184361,52,4,249,24,27.47
55,38,337,8,0,0.9097803524058756,22,76,221,24,28.0
88,44,141,6,4,0.6012428201207951,38,50,211,24,28.0
45,19,62,5,2,0.7552393314579766,39,93,393,24,28.0
98,75,197,1,4,0.5513886585309526,31,25,349,24,28.0
80,7,366,8,0,0.9233189663406414,74,9,300,24,28.0
68,52,90,5,2,0.8022897800786448,71,27,215,24,28.0
75,61,311,3,1,0.9652347619880093,87,38,325,24,28.0
97,55,179,4,2,0.703043953714979,29,34,344,24,28.0
52,15,193,8,3,0.9782759920497168,86,1,150,8,28.0
41,42,263,2,1,0.649538948571979,86,8,268,24,27.57
18,84,194,5,1,0.6502703009132278,72,30,390,24,28.0
72,25,322,4,2,0.6494479071975288,94,20,109,24,28.0
87,43,268,6,1,0.8173292098980022,20,2,97,8,28.0
20,12,186,3,1,0.6927458282424457,87,22,339,24,25.89
76,77,203,1,4,0.5363007223669218,59,50,357,24,28.0
64,70,148,7,0,0.5744392956170161,27,42,106,24,28.0
83,96,122,3,1,0.9063556137229838,69,96,274,24,28.0
58,3,262,7,2,0.7106524882898311,41,37,323,24,28.0
37,63,343,6,1,0.9218227500468548,70,72,324,24,28.0
27,29,101,8,4,0.8224831614974422,28,16,196,24,28.0
65,13,321,4,1,0.6967804411096676,94,39,62,24,28.0
82,63,167,6,0,0.9359359903368456,26,42,187,24,28.0
22,60,327,6,1,0.9043843320799239,43,97,247,24,28.0
16,34,143,5,0,0.8913507305363754,69,82,352,24,28.0
34,31,223,5,3,0.8116866861397618,34,17,220,24,28.0
57,78,282,5,0,0.7070895038804554,30,69,102,24,28.0
65,94,349,7,3,0.6718310960025726,94,44,182,24,28.0
41,77,218,8,3,0.6861104652189313,73,9,57,16,28.0
90,51,229,3,4,0.5687220762387157,20,43,115,24,28.0
28,78,201,8,2,0.6784452505807383,17,81,344,24,28.0
68,10,205,5,1,0.9939008549833759,0,14,119,16,23.54
75,80,116,8,2,0.5530539572381938,81,55,377,24,28.0
53,60,331,1,0,0.6245073200375046,2,67,265,24,25.54
85,77,152,1,0,0.7850904485907654,62,59,96,24,26.17
74,50,338,2,2,0.6404719792691966,74,99,186,24,28.0
40,28,382,9,4,0.8326224991244102,81,26,313,24,28.0
86,17,203,5,0,0.9173735741841316,3,32,80,24,24.3
42,69,216,9,3,0.6043342651191077,63,37,219,24,28.0
94,52,212,4,2,0.9436537710513753,89,61,251,24,28.0
32,0,129,5,0,0.6335874796176222,16,88,74,24,21.63
77,91,174,6,4,0.5691744572416193,62,46,142,24,28.0
95,15,120,1,2,0.6745375419065265,85,7,306,24,28.0
96,31,138,8,3,0.5920675056968281,36,87,368,24,28.0
68,71,300,2,2,0.8095077254978071,98,91,178,24,28.0
51,71,185,4,0,0.9311500717759618,47,85,193,24,28.0
97,19,210,9,0,0.6682017648373944,93,79,89,24,28.0
88,26,291,8,2,0.8127470981615856,64,1,88,8,28.0
21,29,190,9,0,0.6782745531333194,71,95,317,24,28.0
63,53,260,5,3,0.8275790025487566,63,59,252,24,28.0
60,88,178,3,0,0.8193495418570396,20,77,360,24,28.0
12,62,154,1,1,0.6916114212510726,61,85,122,24,23.13
75,4,273,9,0,0.8076487916955277,66,20,88,24,28.0
55,93,278,8,0,0.9058305791793072,93,82,136,24,28.0
43,22,301,9,2,0.6426830075509866,62,19,371,24,28.0
86,5,127,8,2,0.5150632738914314,86,98,113,24,28.0
60,36,139,8,4,0.8482507067565415,30,71,271,24,28.0
68,15,230,3,4,0.5112638431088279,61,38,266,24,28.0
74,62,296,8,0,0.9718472603586173,54,87,382,24,28.0
18,19,165,1,4,0.8492520688448795,56,7,290,24,24.65
17,59,363,3,3,0.5187049689689407,62,90,261,24,28.0
17,87,288,1,4,0.8498163580145748,54,64,362,24,28.0
79,13,269,9,2,0.969094378518956,16,30,101,24,28.0
37,6,67,6,1,0.5604783779687534,86,1,202,24,27.03
15,42,281,9,0,0.8920043876031291,14,45,385,24,28.0
54,63,349,9,3,0.7573674694177179,11,85,217,24,28.0
13,41,210,4,2,0.5577710106649204,9,71,366,24,28.0
36,76,382,6,4,0.5686288801838837,68,91,115,24,28.0
94,90,249,2,0,0.8873052152834617,24,25,165,24,28.0
35,69,391,7,3,0.7603376408935527,25,12,131,16,28.0
78,30,322,2,4,0.5536234349976328,32,40,397,24,28.0
84,62,374,9,2,0.593250812485071,67,11,232,24,28.0
13,88,308,1,1,0.5530178594901773,8,45,318,24,24.44
14,52,173,5,3,0.7866316977241374,0,34,205,24,26.1
60,65,328,5,0,0.675740712330213,64,92,329,24,28.0
18,62,366,8,3,0.8711998667807357,90,92,368,24,28.0
20,86,245,1,2,0.5958637606799972,89,48,57,24,27.29
80,33,81,4,1,0.7299586319522393,64,62,102,24,28.0
76,29,108,9,0,0.6611214298029524,2,28,319,24,28.0
78,60,78,5,0,0.9928300684617614,56,80,295,24,28.0
31,23,323,9,1,0.6705479346608676,25,89,82,24,28.0
64,72,67,8,4,0.5805997646241854,13,75,344,24,28.0
45,50,192,1,3,0.5281084668122384,2,89,169,24,27.64
43,41,314,1,4,0.5937066360437477,91,32,130,24,28.0
94,6,345,3,2,0.6291649903955582,41,94,169,24,28.0
14,59,54,8,3,0.8469290249387347,85,89,114,24,28.0
90,82,362,2,3,0.8714453748182382,45,86,109,24,28.0
96,11,140,6,4,0.9193550251608517,34,54,113,24,28.0
15,13,101,2,0,0.5213804104950418,94,35,123,24,18.6
58,51,246,1,0,0.7213464480433527,92,78,125,24,27.93
69,93,327,4,2,0.8716412431202151,94,63,227,24,28.0
64,27,52,4,2,0.8990909372955848,18,5,350,24,25.66
79,81,127,1,4,0.9840849445568473,77,30,94,24,28.0
83,96,374,4,0,0.9861874777744538,8,72,384,24,28.0
61,45,127,9,0,0.5446177022182797,30,73,300,24,28.0
48,68,259,5,0,0.7983762469810645,57,75,369,24,28.0
36,8,226,1,1,0.6550541706639902,78,22,367,24,25.19
22,46,197,7,2,0.5567814249479124,30,89,71,24,28.0
41,63,71,7,1,0.9639593424985193,67,79,220,24,28.0
96,37,284,3,0,0.8129190562019202,7,64,134,24,28.0
71,1,125,6,3,0.9442803747610987,6,84,339,24,28.0
69,21,62,6,0,0.7905181176632645,30,24,104,24,25.2
38,34,381,9,4,0.6586827610365718,89,14,373,24,28.0
58,73,93,6,3,0.6127816781986521,37,63,399,24,28.0
24,35,118,1,3,0.9005669438086602,18,77,396,24,25.0
47,25,155,7,1,0.8698626142431375,60,65,254,24,28.0
21,35,373,9,3,0.5060777054944443,46,55,284,24,28.0
89,28,64,5,2,0.886793848263949,77,35,224,24,28.0
63,8,269,3,0,0.7346008500784327,55,50,344,24,28.0
61,62,366,3,3,0.5430393239264293,36,51,71,24,28.0
10,75,271,6,2,0.8888454386966815,67,65,184,24,28.0
80,65,253,1,2,0.8347631705046457,15,7,198,16,26.43
14,55,336,1,4,0.6254774935198983,83,50,141,24,28.0
16,57,337,2,4,0.8043480521779662,83,25,67,24,28.0
55,1,98,8,2,0.5861190286711395,97,95,148,24,28.0
34,70,127,5,4,0.5363610397336425,80,82,330,24,28.0
17,75,336,8,3,0.7700053159370076,13,33,246,24,28.0
21,36,332,5,0,0.8696389874979702,33,41,369,24,28.0
57,16,198,1,2,0.5702627684724259,21,73,277,24,28.0
94,96,123,7,2,0.9248410069511208,81,78,345,24,28.0
98,60,355,2,4,0.6235033944638082,9,24,50,24,28.0
82,83,343,2,4,0.9177891224852711,11,36,145,24,28.0
21,55,253,8,0,0.9871713282167014,31,32,208,24,28.0
71,93,51,4,0,0.7004133043945433,94,92,181,24,28.0
17,99,198,2,1,0.9996060714393111,72,76,253,24,27.8
90,67,113,7,3,0.9915342107037506,70,71,352,24,28.0
24,94,253,5,1,0.9320218785867993,73,92,58,24,28.0
22,26,150,8,4,0.9028915840422671,3,73,319,24,28.0
34,40,251,8,4,0.6061521624633129,22,36,132,24,28.0
62,48,261,2,3,0.7062741438430444,78,95,188,24,28.0
48,0,113,3,3,0.9377668020605052,47,82,155,24,28.0
91,97,164,3,1,0.9538972337187508,63,95,377,24,28.0
71,52,250,7,4,0.7496997214146107,39,31,308,24,28.0
19,61,217,5,4,0.7924846333117332,88,83,288,24,28.0
55,73,228,3,4,0.9204405072851997,82,32,179,24,28.0
91,9,233,6,2,0.6040266632839404,20,30,238,24,28.0
79,12,64,7,2,0.8119056573748735,96,27,120,24,28.0
22,41,208,3,1,0.9041490927970187,39,51,186,24,23.34
41,98,52,5,0,0.6262602317488215,35,9,277,24,26.85
27,94,286,8,0,0.8307047968745457,79,37,232,24,28.0
85,42,92,3,4,0.6245547426452756,59,75,54,24,28.0
51,1,96,6,2,0.7190293737086313,16,2,122,8,24.39
69,70,369,4,4,0.7235969288796664,6,92,367,24,28.0
38,17,307,3,2,0.5264812399137191,87,12,55,16,28.0
49,36,170,1,3,0.6567288363550035,40,61,79,24,28.0
97,37,268,9,4,0.9953520602253006,91,75,381,24,28.0
60,8,228,5,0,0.7037720305727484,89,17,151,24,28.0
98,51,275,2,4,0.8116419413697498,86,44,375,24,28.0
28,33,171,7,1,0.9532097328515519,71,59,124,24,28.0
38,59,118,5,3,0.6771226841927593,84,36,235,24,28.0
64,20,275,5,4,0.9309201029509683,46,84,270,24,28.0
41,57,162,2,0,0.8823864665192284,30,64,256,24,23.96
63,14,389,4,3,0.7190934616641635,76,4,183,16,28.0
14,61,88,6,2,0.7187864144728437,66,85,209,24,28.0
34,81,132,3,2,0.8330080106957797,53,26,62,24,25.94
40,66,80,8,4,0.5195267946497506,44,14,111,16,28.0
87,47,173,8,4,0.5992532377958095,3,32,234,24,28.0
78,27,176,1,2,0.9519805216521572,92,45,329,24,28.0
82,47,316,6,4,0.7985799570584837,76,95,363,24,28.0
83,42,262,3,2,0.5078793247218873,42,33,308,24,28.0
54,44,153,5,4,0.791027831110523,74,63,161,24,28.0
26,3,57,9,2,0.5086150225463865,30,58,309,24,28.0
56,93,220,5,0,0.8701830896662812,27,88,299,24,28.0
72,16,298,2,3,0.9869734482054839,16,9,164,16,26.58
57,21,369,3,3,0.5554205806958754,42,56,345,24,28.0
32,77,71,8,3,0.8850825463894172,53,23,70,24,28.0
81,81,87,6,3,0.6859289843033873,24,24,335,24,28.0
52,93,64,3,0,0.9005574943667776,22,86,367,24,28.0
52,63,150,7,1,0.7829243902306866,79,32,396,24,28.0
19,19,112,4,3,0.9549355689244317,14,62,303,24,26.27
58,16,317,9,0,0.9931070110811264,53,64,112,24,28.0
35,66,294,8,2,0.6983936321724834,27,93,146,24,28.0
36,92,144,5,1,0.8661611732575052,89,68,146,24,28.0
51,62,51,7,2,0.6890134793202369,92,17,146,24,28.0
41,36,66,4,2,0.5923481035128032,64,37,367,24,28.0
23,67,348,2,1,0.92039809904725,37,58,225,24,26.48
87,12,221,3,3,0.896182304666629,33,40,321,24,28.0
97,71,278,7,4,0.6348110643797285,37,99,295,24,28.0
96,96,345,3,0,0.9443094661782665,49,26,349,24,28.0
95,54,252,2,3,0.8362293784128465,85,68,374,24,28.0
31,61,216,6,1,0.6450330307553908,84,98,379,24,28.0
21,61,264,6,2,0.6741886987351058,69,93,90,24,28.0
76,1,362,5,0,0.6413670396160709,42,97,194,24,28.0
67,72,69,6,2,0.8371731031140346,57,3,140,8,28.0
81,63,186,5,2,0.658310694820969,26,70,227,24,28.0
54,97,319,9,0,0.7260790813294558,59,65,100,24,28.0
19,87,140,3,2,0.76425937567284,86,47,106,24,27.64
61,99,362,5,3,0.743400151400947,88,65,231,24,28.0
30,94,351,7,3,0.505087959702422,5,6,94,16,28.0
39,86,77,6,2,0.7927336148512164,87,59,77,24,28.0
64,97,386,8,3,0.6844674860284008,27,77,241,24,28.0
35,10,193,4,4,0.8989042424423344,27,95,316,24,28.0
54,71,226,5,2,0.662063876683843,75,31,236,24,28.0
85,63,361,9,3,0.5270486246734161,6,95,164,24,28.0
15,82,101,2,3,0.7478211790341338,36,9,392,24,27.51
91,20,190,2,1,0.6532296698645179,97,73,150,24,28.0
41,24,201,5,4,0.588282321980955,97,25,304,24,28.0
51,38,118,6,0,0.7664373674422778,17,57,178,24,24.7
33,46,386,2,3,0.7664480221296088,93,90,72,24,28.0
99,4,63,3,4,0.9234038247192341,67,21,162,24,28.0
42,12,377,6,0,0.6860533871343701,27,0,192,16,28.0
16,16,360,7,4,0.9567677731851907,76,55,283,24,28.0
34,90,142,7,4,0.5730355537189502,69,21,364,24,28.0
23,20,67,7,4,0.7316455437846056,61,99,205,24,28.0
20,16,317,8,4,0.7531856191672461,55,28,168,24,28.0
44,12,122,7,2,0.747658089297964,83,46,185,24,28.0
57,80,241,2,2,0.788670188029835,90,78,137,24,28.0
78,52,224,6,0,0.8944447371858419,14,26,222,24,28.0
15,38,65,3,4,0.5278132250494503,99,0,190,16,28.0
15,19,151,2,1,0.9639921915134364,36,79,191,24,20.87
74,55,249,1,1,0.8443644470004152,19,5,58,8,21.9
64,31,299,2,4,0.8060792895131808,96,4,361,24,28.0
21,64,247,1,4,0.6085160373555085,78,59,141,24,28.0
97,89,121,3,0,0.5002186953406665,98,63,236,24,28.0
80,50,372,2,4,0.6909777688629533,31,74,253,24,28.0
55,35,125,4,1,0.6501217277941349,4,83,281,24,27.46
56,41,306,8,2,0.5407426024894396,35,30,368,24,28.0
97,62,362,2,4,0.7760003575043373,85,40,300,24,28.0
20,94,256,3,0,0.9308914130275887,30,92,335,24,28.0
70,68,142,4,0,0.8431026020057704,13,43,67,24,23.5
58,80,130,6,4,0.9963204548597832,41,9,397,24,28.0
54,54,70,1,0,0.7612392416667324,51,5,74,8,18.12
74,99,303,3,2,0.9608767177597082,63,87,136,24,28.0
99,68,83,5,3,0.7807120933089402,37,96,230,24,28.0
65,16,285,3,4,0.6047730393339411,13,36,125,24,28.0
41,1,160,9,1,0.7779462664667803,79,10,57,16,28.0
76,52,365,7,3,0.7170750684567897,98,30,316,24,28.0
84,64,110,9,0,0.5269816074077647,54,42,155,24,28.0
14,62,67,2,3,0.5656264911972169,52,19,289,24,25.55
63,27,288,3,1,0.703678182880316,99,8,75,16,28.0
10,24,137,4,2,0.695111880857253,14,98,315,24,26.61
66,25,57,1,3,0.7805693683945512,41,1,351,24,26.77
92,83,226,8,1,0.6251019733244438,24,85,391,24,28.0
85,38,189,5,4,0.6553383821001315,99,13,203,24,28.0
10,9,264,3,4,0.5570651709621693,7,1,218,24,24.93
38,62,89,9,3,0.9264180802813472,78,52,373,24,28.0
22,27,345,5,4,0.8359377922137241,32,52,290,24,28.0
85,29,245,7,2,0.8793311840322193,81,77,192,24,28.0
58,33,264,3,4,0.7144634649371506,9,78,347,24,28.0
97,35,94,2,1,0.7905385969400449,17,53,313,24,26.78
69,81,190,5,2,0.5118184414688195,71,80,362,24,28.0
